,Date,AQI,Sample_Duration,Pollutant_Type
83462,2020-08-18,25,24-HR BLK AVG,88101
83463,2020-08-18,25,24-HR BLK AVG,88101
83464,2020-08-18,25,24-HR BLK AVG,88101
83465,2020-08-18,25,24-HR BLK AVG,88101
83466,2020-08-18,25,24-HR BLK AVG,88101
83467,2020-08-19,24,24-HR BLK AVG,88101
83468,2020-08-19,24,24-HR BLK AVG,88101
83469,2020-08-19,24,24-HR BLK AVG,88101
83470,2020-08-19,24,24-HR BLK AVG,88101
83471,2020-08-19,24,24-HR BLK AVG,88101
83472,2020-08-19,24,24-HR BLK AVG,88101
83473,2020-08-20,31,24-HR BLK AVG,88101
83474,2020-08-20,31,24-HR BLK AVG,88101
83475,2020-08-20,31,24-HR BLK AVG,88101
83476,2020-08-20,31,24-HR BLK AVG,88101
83477,2020-08-20,31,24-HR BLK AVG,88101
83478,2020-08-20,31,24-HR BLK AVG,88101
83479,2020-08-21,39,24-HR BLK AVG,88101
83480,2020-08-21,39,24-HR BLK AVG,88101
83481,2020-08-21,39,24-HR BLK AVG,88101
83482,2020-08-21,39,24-HR BLK AVG,88101
83483,2020-08-21,39,24-HR BLK AVG,88101
83484,2020-08-21,39,24-HR BLK AVG,88101
83485,2020-08-22,36,24-HR BLK AVG,88101
83486,2020-08-22,36,24-HR BLK AVG,88101
83487,2020-08-22,36,24-HR BLK AVG,88101
83488,2020-08-22,36,24-HR BLK AVG,88101
83489,2020-08-22,36,24-HR BLK AVG,88101
83490,2020-08-22,36,24-HR BLK AVG,88101
83491,2020-08-23,34,24-HR BLK AVG,88101
83492,2020-08-23,34,24-HR BLK AVG,88101
83493,2020-08-23,34,24-HR BLK AVG,88101
83494,2020-08-23,34,24-HR BLK AVG,88101
83495,2020-08-23,34,24-HR BLK AVG,88101
83496,2020-08-23,34,24-HR BLK AVG,88101
83497,2020-08-24,45,24-HR BLK AVG,88101
83498,2020-08-24,45,24-HR BLK AVG,88101
83499,2020-08-24,45,24-HR BLK AVG,88101
83500,2020-08-24,45,24-HR BLK AVG,88101
83501,2020-08-24,45,24-HR BLK AVG,88101
83502,2020-08-24,45,24-HR BLK AVG,88101
83503,2020-08-25,50,24-HR BLK AVG,88101
83504,2020-08-25,50,24-HR BLK AVG,88101
83505,2020-08-25,50,24-HR BLK AVG,88101
83506,2020-08-25,50,24-HR BLK AVG,88101
83507,2020-08-25,50,24-HR BLK AVG,88101
83508,2020-08-25,50,24-HR BLK AVG,88101
83509,2020-08-26,36,24-HR BLK AVG,88101
83510,2020-08-26,36,24-HR BLK AVG,88101
83511,2020-08-26,36,24-HR BLK AVG,88101
83512,2020-08-26,36,24-HR BLK AVG,88101
83513,2020-08-26,36,24-HR BLK AVG,88101
83514,2020-08-26,36,24-HR BLK AVG,88101
83515,2020-08-27,19,24-HR BLK AVG,88101
83516,2020-08-27,19,24-HR BLK AVG,88101
83517,2020-08-27,19,24-HR BLK AVG,88101
83518,2020-08-27,19,24-HR BLK AVG,88101
83519,2020-08-27,19,24-HR BLK AVG,88101
83520,2020-08-27,19,24-HR BLK AVG,88101
83521,2020-08-28,53,24-HR BLK AVG,88101
83522,2020-08-28,53,24-HR BLK AVG,88101
83523,2020-08-28,53,24-HR BLK AVG,88101
83524,2020-08-28,53,24-HR BLK AVG,88101
83525,2020-08-28,53,24-HR BLK AVG,88101
83526,2020-08-28,53,24-HR BLK AVG,88101
83527,2020-08-29,21,24-HR BLK AVG,88101
83528,2020-08-29,21,24-HR BLK AVG,88101
83529,2020-08-29,21,24-HR BLK AVG,88101
83530,2020-08-29,21,24-HR BLK AVG,88101
83531,2020-08-29,21,24-HR BLK AVG,88101
83532,2020-08-29,21,24-HR BLK AVG,88101
83533,2020-08-30,30,24-HR BLK AVG,88101
83534,2020-08-30,30,24-HR BLK AVG,88101
83535,2020-08-30,30,24-HR BLK AVG,88101
83536,2020-08-30,30,24-HR BLK AVG,88101
83537,2020-08-30,30,24-HR BLK AVG,88101
83538,2020-08-30,30,24-HR BLK AVG,88101
83539,2020-08-31,29,24-HR BLK AVG,88101
83540,2020-08-31,29,24-HR BLK AVG,88101
83541,2020-08-31,29,24-HR BLK AVG,88101
83542,2020-08-31,29,24-HR BLK AVG,88101
83543,2020-08-31,29,24-HR BLK AVG,88101
83544,2020-08-31,29,24-HR BLK AVG,88101
83545,2020-09-01,27,24-HR BLK AVG,88101
83546,2020-09-01,27,24-HR BLK AVG,88101
83547,2020-09-01,27,24-HR BLK AVG,88101
83548,2020-09-01,27,24-HR BLK AVG,88101
83549,2020-09-01,27,24-HR BLK AVG,88101
83550,2020-09-01,27,24-HR BLK AVG,88101
83551,2020-09-02,30,24-HR BLK AVG,88101
83552,2020-09-02,30,24-HR BLK AVG,88101
83553,2020-09-02,30,24-HR BLK AVG,88101
83554,2020-09-02,30,24-HR BLK AVG,88101
83555,2020-09-02,30,24-HR BLK AVG,88101
83556,2020-09-02,30,24-HR BLK AVG,88101
83557,2020-09-03,25,24-HR BLK AVG,88101
83558,2020-09-03,25,24-HR BLK AVG,88101
83559,2020-09-03,25,24-HR BLK AVG,88101
83560,2020-09-03,25,24-HR BLK AVG,88101
83561,2020-09-03,25,24-HR BLK AVG,88101
83562,2020-09-03,25,24-HR BLK AVG,88101
83563,2020-09-04,28,24-HR BLK AVG,88101
83564,2020-09-04,28,24-HR BLK AVG,88101
83565,2020-09-04,28,24-HR BLK AVG,88101
83566,2020-09-04,28,24-HR BLK AVG,88101
83567,2020-09-04,28,24-HR BLK AVG,88101
83568,2020-09-04,28,24-HR BLK AVG,88101
83569,2020-09-05,28,24-HR BLK AVG,88101
83570,2020-09-05,28,24-HR BLK AVG,88101
83571,2020-09-05,28,24-HR BLK AVG,88101
83572,2020-09-05,28,24-HR BLK AVG,88101
83573,2020-09-05,28,24-HR BLK AVG,88101
83574,2020-09-05,28,24-HR BLK AVG,88101
83575,2020-09-06,27,24-HR BLK AVG,88101
83576,2020-09-06,27,24-HR BLK AVG,88101
83577,2020-09-06,27,24-HR BLK AVG,88101
83578,2020-09-06,27,24-HR BLK AVG,88101
83579,2020-09-06,27,24-HR BLK AVG,88101
83580,2020-09-06,27,24-HR BLK AVG,88101
83581,2020-09-07,36,24-HR BLK AVG,88101
83582,2020-09-07,36,24-HR BLK AVG,88101
83583,2020-09-07,36,24-HR BLK AVG,88101
83584,2020-09-07,36,24-HR BLK AVG,88101
83585,2020-09-07,36,24-HR BLK AVG,88101
83586,2020-09-07,36,24-HR BLK AVG,88101
83587,2020-09-08,18,24-HR BLK AVG,88101
83588,2020-09-08,18,24-HR BLK AVG,88101
83589,2020-09-08,18,24-HR BLK AVG,88101
83590,2020-09-08,18,24-HR BLK AVG,88101
83591,2020-09-08,18,24-HR BLK AVG,88101
83592,2020-09-08,18,24-HR BLK AVG,88101
83593,2020-09-09,1,24-HR BLK AVG,88101
83594,2020-09-09,1,24-HR BLK AVG,88101
83595,2020-09-09,1,24-HR BLK AVG,88101
83596,2020-09-09,1,24-HR BLK AVG,88101
83597,2020-09-09,1,24-HR BLK AVG,88101
83598,2020-09-09,1,24-HR BLK AVG,88101
83599,2020-09-10,4,24-HR BLK AVG,88101
83600,2020-09-10,4,24-HR BLK AVG,88101
83601,2020-09-10,4,24-HR BLK AVG,88101
83602,2020-09-10,4,24-HR BLK AVG,88101
83603,2020-09-10,4,24-HR BLK AVG,88101
83604,2020-09-10,4,24-HR BLK AVG,88101
83605,2020-09-11,14,24-HR BLK AVG,88101
83606,2020-09-11,14,24-HR BLK AVG,88101
83607,2020-09-11,14,24-HR BLK AVG,88101
83608,2020-09-11,14,24-HR BLK AVG,88101
83609,2020-09-11,14,24-HR BLK AVG,88101
83610,2020-09-11,14,24-HR BLK AVG,88101
83611,2020-09-12,34,24-HR BLK AVG,88101
83612,2020-09-12,34,24-HR BLK AVG,88101
83613,2020-09-12,34,24-HR BLK AVG,88101
83614,2020-09-12,34,24-HR BLK AVG,88101
83615,2020-09-12,34,24-HR BLK AVG,88101
83616,2020-09-12,34,24-HR BLK AVG,88101
83617,2020-09-13,30,24-HR BLK AVG,88101
83618,2020-09-13,30,24-HR BLK AVG,88101
83619,2020-09-13,30,24-HR BLK AVG,88101
83620,2020-09-13,30,24-HR BLK AVG,88101
83621,2020-09-13,30,24-HR BLK AVG,88101
83622,2020-09-13,30,24-HR BLK AVG,88101
83623,2020-09-14,24,24-HR BLK AVG,88101
83624,2020-09-14,24,24-HR BLK AVG,88101
83625,2020-09-14,24,24-HR BLK AVG,88101
83626,2020-09-14,24,24-HR BLK AVG,88101
83627,2020-09-14,24,24-HR BLK AVG,88101
83628,2020-09-14,24,24-HR BLK AVG,88101
83629,2020-09-15,38,24-HR BLK AVG,88101
83630,2020-09-15,38,24-HR BLK AVG,88101
83631,2020-09-15,38,24-HR BLK AVG,88101
83632,2020-09-15,38,24-HR BLK AVG,88101
83633,2020-09-15,38,24-HR BLK AVG,88101
83634,2020-09-15,38,24-HR BLK AVG,88101
83635,2020-09-16,35,24-HR BLK AVG,88101
83636,2020-09-16,35,24-HR BLK AVG,88101
83637,2020-09-16,35,24-HR BLK AVG,88101
83638,2020-09-16,35,24-HR BLK AVG,88101
83639,2020-09-16,35,24-HR BLK AVG,88101
83640,2020-09-16,35,24-HR BLK AVG,88101
83641,2020-09-17,59,24-HR BLK AVG,88101
83642,2020-09-17,59,24-HR BLK AVG,88101
83643,2020-09-17,59,24-HR BLK AVG,88101
83644,2020-09-17,59,24-HR BLK AVG,88101
83645,2020-09-17,59,24-HR BLK AVG,88101
83646,2020-09-17,59,24-HR BLK AVG,88101
83647,2020-09-18,33,24-HR BLK AVG,88101
83648,2020-09-18,33,24-HR BLK AVG,88101
83649,2020-09-18,33,24-HR BLK AVG,88101
83650,2020-09-18,33,24-HR BLK AVG,88101
83651,2020-09-18,33,24-HR BLK AVG,88101
83652,2020-09-18,33,24-HR BLK AVG,88101
83653,2020-09-19,41,24-HR BLK AVG,88101
83654,2020-09-19,41,24-HR BLK AVG,88101
83655,2020-09-19,41,24-HR BLK AVG,88101
83656,2020-09-19,41,24-HR BLK AVG,88101
83657,2020-09-19,41,24-HR BLK AVG,88101
83658,2020-09-19,41,24-HR BLK AVG,88101
83659,2020-09-20,45,24-HR BLK AVG,88101
83660,2020-09-20,45,24-HR BLK AVG,88101
83661,2020-09-20,45,24-HR BLK AVG,88101
83662,2020-09-20,45,24-HR BLK AVG,88101
83663,2020-09-20,45,24-HR BLK AVG,88101
83664,2020-09-20,45,24-HR BLK AVG,88101
83665,2020-09-22,28,24-HR BLK AVG,88101
83666,2020-09-22,28,24-HR BLK AVG,88101
83667,2020-09-22,28,24-HR BLK AVG,88101
83668,2020-09-22,28,24-HR BLK AVG,88101
83669,2020-09-22,28,24-HR BLK AVG,88101
83670,2020-09-22,28,24-HR BLK AVG,88101
83671,2020-09-23,15,24-HR BLK AVG,88101
83672,2020-09-23,15,24-HR BLK AVG,88101
83673,2020-09-23,15,24-HR BLK AVG,88101
83674,2020-09-23,15,24-HR BLK AVG,88101
83675,2020-09-23,15,24-HR BLK AVG,88101
83676,2020-09-23,15,24-HR BLK AVG,88101
83677,2020-09-24,18,24-HR BLK AVG,88101
83678,2020-09-24,18,24-HR BLK AVG,88101
83679,2020-09-24,18,24-HR BLK AVG,88101
83680,2020-09-24,18,24-HR BLK AVG,88101
83681,2020-09-24,18,24-HR BLK AVG,88101
83682,2020-09-24,18,24-HR BLK AVG,88101
83683,2020-09-25,35,24-HR BLK AVG,88101
83684,2020-09-25,35,24-HR BLK AVG,88101
83685,2020-09-25,35,24-HR BLK AVG,88101
83686,2020-09-25,35,24-HR BLK AVG,88101
83687,2020-09-25,35,24-HR BLK AVG,88101
83688,2020-09-25,35,24-HR BLK AVG,88101
83689,2020-09-26,53,24-HR BLK AVG,88101
83690,2020-09-26,53,24-HR BLK AVG,88101
83691,2020-09-26,53,24-HR BLK AVG,88101
83692,2020-09-26,53,24-HR BLK AVG,88101
83693,2020-09-26,53,24-HR BLK AVG,88101
83694,2020-09-26,53,24-HR BLK AVG,88101
83695,2020-09-27,30,24-HR BLK AVG,88101
83696,2020-09-27,30,24-HR BLK AVG,88101
83697,2020-09-27,30,24-HR BLK AVG,88101
83698,2020-09-27,30,24-HR BLK AVG,88101
83699,2020-09-27,30,24-HR BLK AVG,88101
83700,2020-09-27,30,24-HR BLK AVG,88101
83701,2020-09-28,12,24-HR BLK AVG,88101
83702,2020-09-28,12,24-HR BLK AVG,88101
83703,2020-09-28,12,24-HR BLK AVG,88101
83704,2020-09-28,12,24-HR BLK AVG,88101
83705,2020-09-28,12,24-HR BLK AVG,88101
83706,2020-09-28,12,24-HR BLK AVG,88101
83707,2020-09-29,23,24-HR BLK AVG,88101
83708,2020-09-29,23,24-HR BLK AVG,88101
83709,2020-09-29,23,24-HR BLK AVG,88101
83710,2020-09-29,23,24-HR BLK AVG,88101
83711,2020-09-29,23,24-HR BLK AVG,88101
83712,2020-09-29,23,24-HR BLK AVG,88101
83713,2020-09-30,23,24-HR BLK AVG,88101
83714,2020-09-30,23,24-HR BLK AVG,88101
83715,2020-09-30,23,24-HR BLK AVG,88101
83716,2020-09-30,23,24-HR BLK AVG,88101
83717,2020-09-30,23,24-HR BLK AVG,88101
83718,2020-09-30,23,24-HR BLK AVG,88101
83719,2020-10-01,20,24-HR BLK AVG,88101
83720,2020-10-01,20,24-HR BLK AVG,88101
83721,2020-10-01,20,24-HR BLK AVG,88101
83722,2020-10-01,20,24-HR BLK AVG,88101
83723,2020-10-01,20,24-HR BLK AVG,88101
83724,2020-10-01,20,24-HR BLK AVG,88101
83725,2020-10-02,20,24-HR BLK AVG,88101
83726,2020-10-02,20,24-HR BLK AVG,88101
83727,2020-10-02,20,24-HR BLK AVG,88101
83728,2020-10-02,20,24-HR BLK AVG,88101
83729,2020-10-02,20,24-HR BLK AVG,88101
83730,2020-10-02,20,24-HR BLK AVG,88101
83731,2020-10-03,16,24-HR BLK AVG,88101
83732,2020-10-03,16,24-HR BLK AVG,88101
83733,2020-10-03,16,24-HR BLK AVG,88101
83734,2020-10-03,16,24-HR BLK AVG,88101
83735,2020-10-03,16,24-HR BLK AVG,88101
83736,2020-10-03,16,24-HR BLK AVG,88101
83737,2020-10-04,20,24-HR BLK AVG,88101
83738,2020-10-04,20,24-HR BLK AVG,88101
83739,2020-10-04,20,24-HR BLK AVG,88101
83740,2020-10-04,20,24-HR BLK AVG,88101
83741,2020-10-04,20,24-HR BLK AVG,88101
83742,2020-10-04,20,24-HR BLK AVG,88101
83743,2020-10-06,55,24-HR BLK AVG,88101
83744,2020-10-06,55,24-HR BLK AVG,88101
83745,2020-10-06,55,24-HR BLK AVG,88101
83746,2020-10-06,55,24-HR BLK AVG,88101
83747,2020-10-06,55,24-HR BLK AVG,88101
83748,2020-10-06,55,24-HR BLK AVG,88101
83749,2020-10-07,55,24-HR BLK AVG,88101
83750,2020-10-07,55,24-HR BLK AVG,88101
83751,2020-10-07,55,24-HR BLK AVG,88101
83752,2020-10-07,55,24-HR BLK AVG,88101
83753,2020-10-07,55,24-HR BLK AVG,88101
83754,2020-10-07,55,24-HR BLK AVG,88101
83755,2020-10-08,48,24-HR BLK AVG,88101
83756,2020-10-08,48,24-HR BLK AVG,88101
83757,2020-10-08,48,24-HR BLK AVG,88101
83758,2020-10-08,48,24-HR BLK AVG,88101
83759,2020-10-08,48,24-HR BLK AVG,88101
83760,2020-10-08,48,24-HR BLK AVG,88101
83761,2020-10-09,45,24-HR BLK AVG,88101
83762,2020-10-09,45,24-HR BLK AVG,88101
83763,2020-10-09,45,24-HR BLK AVG,88101
83764,2020-10-09,45,24-HR BLK AVG,88101
83765,2020-10-09,45,24-HR BLK AVG,88101
83766,2020-10-09,45,24-HR BLK AVG,88101
83767,2020-10-10,37,24-HR BLK AVG,88101
83768,2020-10-10,37,24-HR BLK AVG,88101
83769,2020-10-10,37,24-HR BLK AVG,88101
83770,2020-10-10,37,24-HR BLK AVG,88101
83771,2020-10-10,37,24-HR BLK AVG,88101
83772,2020-10-10,37,24-HR BLK AVG,88101
83773,2020-10-11,43,24-HR BLK AVG,88101
83774,2020-10-11,43,24-HR BLK AVG,88101
83775,2020-10-11,43,24-HR BLK AVG,88101
83776,2020-10-11,43,24-HR BLK AVG,88101
83777,2020-10-11,43,24-HR BLK AVG,88101
83778,2020-10-11,43,24-HR BLK AVG,88101
83779,2020-10-12,22,24-HR BLK AVG,88101
83780,2020-10-12,22,24-HR BLK AVG,88101
83781,2020-10-12,22,24-HR BLK AVG,88101
83782,2020-10-12,22,24-HR BLK AVG,88101
83783,2020-10-12,22,24-HR BLK AVG,88101
83784,2020-10-12,22,24-HR BLK AVG,88101
83785,2020-10-13,24,24-HR BLK AVG,88101
83786,2020-10-13,24,24-HR BLK AVG,88101
83787,2020-10-13,24,24-HR BLK AVG,88101
83788,2020-10-13,24,24-HR BLK AVG,88101
83789,2020-10-13,24,24-HR BLK AVG,88101
83790,2020-10-13,24,24-HR BLK AVG,88101
83791,2020-10-14,26,24-HR BLK AVG,88101
83792,2020-10-14,26,24-HR BLK AVG,88101
83793,2020-10-14,26,24-HR BLK AVG,88101
83794,2020-10-14,26,24-HR BLK AVG,88101
83795,2020-10-14,26,24-HR BLK AVG,88101
83796,2020-10-14,26,24-HR BLK AVG,88101
83797,2020-10-15,15,24-HR BLK AVG,88101
83798,2020-10-15,15,24-HR BLK AVG,88101
83799,2020-10-15,15,24-HR BLK AVG,88101
83800,2020-10-15,15,24-HR BLK AVG,88101
83801,2020-10-15,15,24-HR BLK AVG,88101
83802,2020-10-15,15,24-HR BLK AVG,88101
83803,2020-10-16,17,24-HR BLK AVG,88101
83804,2020-10-16,17,24-HR BLK AVG,88101
83805,2020-10-16,17,24-HR BLK AVG,88101
83806,2020-10-16,17,24-HR BLK AVG,88101
83807,2020-10-16,17,24-HR BLK AVG,88101
83808,2020-10-16,17,24-HR BLK AVG,88101
83809,2020-10-17,35,24-HR BLK AVG,88101
83810,2020-10-17,35,24-HR BLK AVG,88101
83811,2020-10-17,35,24-HR BLK AVG,88101
83812,2020-10-17,35,24-HR BLK AVG,88101
83813,2020-10-17,35,24-HR BLK AVG,88101
83814,2020-10-17,35,24-HR BLK AVG,88101
83815,2020-10-18,29,24-HR BLK AVG,88101
83816,2020-10-18,29,24-HR BLK AVG,88101
83817,2020-10-18,29,24-HR BLK AVG,88101
83818,2020-10-18,29,24-HR BLK AVG,88101
83819,2020-10-18,29,24-HR BLK AVG,88101
83820,2020-10-18,29,24-HR BLK AVG,88101
83821,2020-10-19,18,24-HR BLK AVG,88101
83822,2020-10-19,18,24-HR BLK AVG,88101
83823,2020-10-19,18,24-HR BLK AVG,88101
83824,2020-10-19,18,24-HR BLK AVG,88101
83825,2020-10-19,18,24-HR BLK AVG,88101
83826,2020-10-19,18,24-HR BLK AVG,88101
83827,2020-10-20,57,24-HR BLK AVG,88101
83828,2020-10-20,57,24-HR BLK AVG,88101
83829,2020-10-20,57,24-HR BLK AVG,88101
83830,2020-10-20,57,24-HR BLK AVG,88101
83831,2020-10-20,57,24-HR BLK AVG,88101
83832,2020-10-20,57,24-HR BLK AVG,88101
83833,2020-10-21,23,24-HR BLK AVG,88101
83834,2020-10-21,23,24-HR BLK AVG,88101
83835,2020-10-21,23,24-HR BLK AVG,88101
83836,2020-10-21,23,24-HR BLK AVG,88101
83837,2020-10-21,23,24-HR BLK AVG,88101
83838,2020-10-21,23,24-HR BLK AVG,88101
83839,2020-10-22,20,24-HR BLK AVG,88101
83840,2020-10-22,20,24-HR BLK AVG,88101
83841,2020-10-22,20,24-HR BLK AVG,88101
83842,2020-10-22,20,24-HR BLK AVG,88101
83843,2020-10-22,20,24-HR BLK AVG,88101
83844,2020-10-22,20,24-HR BLK AVG,88101
83845,2020-10-24,18,24-HR BLK AVG,88101
83846,2020-10-24,18,24-HR BLK AVG,88101
83847,2020-10-24,18,24-HR BLK AVG,88101
83848,2020-10-24,18,24-HR BLK AVG,88101
83849,2020-10-24,18,24-HR BLK AVG,88101
83850,2020-10-24,18,24-HR BLK AVG,88101
83851,2020-10-25,21,24-HR BLK AVG,88101
83852,2020-10-25,21,24-HR BLK AVG,88101
83853,2020-10-25,21,24-HR BLK AVG,88101
83854,2020-10-25,21,24-HR BLK AVG,88101
83855,2020-10-25,21,24-HR BLK AVG,88101
83856,2020-10-25,21,24-HR BLK AVG,88101
83857,2020-10-26,22,24-HR BLK AVG,88101
83858,2020-10-26,22,24-HR BLK AVG,88101
83859,2020-10-26,22,24-HR BLK AVG,88101
83860,2020-10-26,22,24-HR BLK AVG,88101
83861,2020-10-26,22,24-HR BLK AVG,88101
83862,2020-10-26,22,24-HR BLK AVG,88101
83863,2020-10-27,18,24-HR BLK AVG,88101
83864,2020-10-27,18,24-HR BLK AVG,88101
83865,2020-10-27,18,24-HR BLK AVG,88101
83866,2020-10-27,18,24-HR BLK AVG,88101
83867,2020-10-27,18,24-HR BLK AVG,88101
83868,2020-10-27,18,24-HR BLK AVG,88101
83869,2020-10-28,25,24-HR BLK AVG,88101
83870,2020-10-28,25,24-HR BLK AVG,88101
83871,2020-10-28,25,24-HR BLK AVG,88101
83872,2020-10-28,25,24-HR BLK AVG,88101
83873,2020-10-28,25,24-HR BLK AVG,88101
83874,2020-10-28,25,24-HR BLK AVG,88101
83875,2020-11-01,58,24-HR BLK AVG,88101
83876,2020-11-01,58,24-HR BLK AVG,88101
83877,2020-11-01,58,24-HR BLK AVG,88101
83878,2020-11-01,58,24-HR BLK AVG,88101
83879,2020-11-01,58,24-HR BLK AVG,88101
83880,2020-11-01,58,24-HR BLK AVG,88101
83881,2020-11-05,48,24-HR BLK AVG,88101
83882,2020-11-05,48,24-HR BLK AVG,88101
83883,2020-11-05,48,24-HR BLK AVG,88101
83884,2020-11-05,48,24-HR BLK AVG,88101
83885,2020-11-05,48,24-HR BLK AVG,88101
83886,2020-11-05,48,24-HR BLK AVG,88101
83887,2020-11-06,45,24-HR BLK AVG,88101
83888,2020-11-06,45,24-HR BLK AVG,88101
83889,2020-11-06,45,24-HR BLK AVG,88101
83890,2020-11-06,45,24-HR BLK AVG,88101
83891,2020-11-06,45,24-HR BLK AVG,88101
83892,2020-11-06,45,24-HR BLK AVG,88101
83893,2020-11-07,35,24-HR BLK AVG,88101
83894,2020-11-07,35,24-HR BLK AVG,88101
83895,2020-11-07,35,24-HR BLK AVG,88101
83896,2020-11-07,35,24-HR BLK AVG,88101
83897,2020-11-07,35,24-HR BLK AVG,88101
83898,2020-11-07,35,24-HR BLK AVG,88101
83899,2020-11-08,27,24-HR BLK AVG,88101
83900,2020-11-08,27,24-HR BLK AVG,88101
83901,2020-11-08,27,24-HR BLK AVG,88101
83902,2020-11-08,27,24-HR BLK AVG,88101
83903,2020-11-08,27,24-HR BLK AVG,88101
83904,2020-11-08,27,24-HR BLK AVG,88101
83905,2020-11-09,18,24-HR BLK AVG,88101
83906,2020-11-09,18,24-HR BLK AVG,88101
83907,2020-11-09,18,24-HR BLK AVG,88101
83908,2020-11-09,18,24-HR BLK AVG,88101
83909,2020-11-09,18,24-HR BLK AVG,88101
83910,2020-11-09,18,24-HR BLK AVG,88101
83911,2020-11-10,13,24-HR BLK AVG,88101
83912,2020-11-10,13,24-HR BLK AVG,88101
83913,2020-11-10,13,24-HR BLK AVG,88101
83914,2020-11-10,13,24-HR BLK AVG,88101
83915,2020-11-10,13,24-HR BLK AVG,88101
83916,2020-11-10,13,24-HR BLK AVG,88101
83917,2020-11-11,14,24-HR BLK AVG,88101
83918,2020-11-11,14,24-HR BLK AVG,88101
83919,2020-11-11,14,24-HR BLK AVG,88101
83920,2020-11-11,14,24-HR BLK AVG,88101
83921,2020-11-11,14,24-HR BLK AVG,88101
83922,2020-11-11,14,24-HR BLK AVG,88101
83923,2020-11-12,16,24-HR BLK AVG,88101
83924,2020-11-12,16,24-HR BLK AVG,88101
83925,2020-11-12,16,24-HR BLK AVG,88101
83926,2020-11-12,16,24-HR BLK AVG,88101
83927,2020-11-12,16,24-HR BLK AVG,88101
83928,2020-11-12,16,24-HR BLK AVG,88101
83929,2020-11-13,13,24-HR BLK AVG,88101
83930,2020-11-13,13,24-HR BLK AVG,88101
83931,2020-11-13,13,24-HR BLK AVG,88101
83932,2020-11-13,13,24-HR BLK AVG,88101
83933,2020-11-13,13,24-HR BLK AVG,88101
83934,2020-11-13,13,24-HR BLK AVG,88101
83935,2020-11-14,40,24-HR BLK AVG,88101
83936,2020-11-14,40,24-HR BLK AVG,88101
83937,2020-11-14,40,24-HR BLK AVG,88101
83938,2020-11-14,40,24-HR BLK AVG,88101
83939,2020-11-14,40,24-HR BLK AVG,88101
83940,2020-11-14,40,24-HR BLK AVG,88101
83941,2020-11-15,19,24-HR BLK AVG,88101
83942,2020-11-15,19,24-HR BLK AVG,88101
83943,2020-11-15,19,24-HR BLK AVG,88101
83944,2020-11-15,19,24-HR BLK AVG,88101
83945,2020-11-15,19,24-HR BLK AVG,88101
83946,2020-11-15,19,24-HR BLK AVG,88101
83947,2020-11-16,16,24-HR BLK AVG,88101
83948,2020-11-16,16,24-HR BLK AVG,88101
83949,2020-11-16,16,24-HR BLK AVG,88101
83950,2020-11-16,16,24-HR BLK AVG,88101
83951,2020-11-16,16,24-HR BLK AVG,88101
83952,2020-11-16,16,24-HR BLK AVG,88101
83953,2020-11-17,14,24-HR BLK AVG,88101
83954,2020-11-17,14,24-HR BLK AVG,88101
83955,2020-11-17,14,24-HR BLK AVG,88101
83956,2020-11-17,14,24-HR BLK AVG,88101
83957,2020-11-17,14,24-HR BLK AVG,88101
83958,2020-11-17,14,24-HR BLK AVG,88101
83959,2020-11-18,34,24-HR BLK AVG,88101
83960,2020-11-18,34,24-HR BLK AVG,88101
83961,2020-11-18,34,24-HR BLK AVG,88101
83962,2020-11-18,34,24-HR BLK AVG,88101
83963,2020-11-18,34,24-HR BLK AVG,88101
83964,2020-11-18,34,24-HR BLK AVG,88101
83965,2020-11-19,26,24-HR BLK AVG,88101
83966,2020-11-19,26,24-HR BLK AVG,88101
83967,2020-11-19,26,24-HR BLK AVG,88101
83968,2020-11-19,26,24-HR BLK AVG,88101
83969,2020-11-19,26,24-HR BLK AVG,88101
83970,2020-11-19,26,24-HR BLK AVG,88101
83971,2020-11-20,24,24-HR BLK AVG,88101
83972,2020-11-20,24,24-HR BLK AVG,88101
83973,2020-11-20,24,24-HR BLK AVG,88101
83974,2020-11-20,24,24-HR BLK AVG,88101
83975,2020-11-20,24,24-HR BLK AVG,88101
83976,2020-11-20,24,24-HR BLK AVG,88101
83977,2020-11-21,13,24-HR BLK AVG,88101
83978,2020-11-21,13,24-HR BLK AVG,88101
83979,2020-11-21,13,24-HR BLK AVG,88101
83980,2020-11-21,13,24-HR BLK AVG,88101
83981,2020-11-21,13,24-HR BLK AVG,88101
83982,2020-11-21,13,24-HR BLK AVG,88101
83983,2020-11-22,25,24-HR BLK AVG,88101
83984,2020-11-22,25,24-HR BLK AVG,88101
83985,2020-11-22,25,24-HR BLK AVG,88101
83986,2020-11-22,25,24-HR BLK AVG,88101
83987,2020-11-22,25,24-HR BLK AVG,88101
83988,2020-11-22,25,24-HR BLK AVG,88101
83989,2020-11-23,27,24-HR BLK AVG,88101
83990,2020-11-23,27,24-HR BLK AVG,88101
83991,2020-11-23,27,24-HR BLK AVG,88101
83992,2020-11-23,27,24-HR BLK AVG,88101
83993,2020-11-23,27,24-HR BLK AVG,88101
83994,2020-11-23,27,24-HR BLK AVG,88101
83995,2020-11-24,19,24-HR BLK AVG,88101
83996,2020-11-24,19,24-HR BLK AVG,88101
83997,2020-11-24,19,24-HR BLK AVG,88101
83998,2020-11-24,19,24-HR BLK AVG,88101
